"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","pos2_person_id","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pos1_person_id","pos2_person_id","pos3_person_id","pos4_person_id","pos5_person_id","pos6_person_id","pos7_person_id","pos8_person_id","pos9_person_id","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment"
"SL","2018-05-27","86.9","-2.1508","5.4184","Masahiro Tanaka",455117,547888,"null","foul",,,,,"12","null","R","R","R","NYY","LAA","S","null","null",0,1,2018,"0.3146","0.9834","1.0386","2.6484","null","null","null",0,5,"Top","null","null",,,596142,,"180527_190722","6.9400","-126.3096","-2.3950","1.8925","25.7494","-21.5898","3.3710","1.5350","null","null","null","86.0920","2409","5.8340",530191,547888,596142,595885,435522,609280,544369,458731,543305,519317,"54.6637","null","null","null","null","null","null","null",38,"2","Slider",3,0,0,3,0,3,0,3,"Infield shift","Standard"
"SL","2018-05-27","86.9","-2.2073","5.3645","Masahiro Tanaka",455117,547888,"null","swinging_strike",,,,,"1","null","R","R","R","NYY","LAA","S","null","null",0,0,2018,"-0.0411","1.2253","-0.3807","3.0170","null","null","null",0,5,"Top","null","null",,,596142,,"180527_190655","4.4132","-126.3892","-1.8774","-1.3311","25.7644","-19.1590","3.3710","1.5350","null","null","null","86.0730","2349","5.7860",530191,547888,596142,595885,435522,609280,544369,458731,543305,519317,"54.7125","null","null","null","null","null","null","null",38,"1","Slider",3,0,0,3,0,3,0,3,"Infield shift","Standard"
"SI","2018-05-27","91.1","-2.3346","5.1684","Masahiro Tanaka",435079,547888,"grounded_into_double_play","hit_into_play",,,,,"2","Ian Kinsler grounds into a double play, pitcher Masahiro Tanaka to second baseman Neil Walker to first baseman Greg Bird.   Shohei Ohtani out at 2nd.  ","R","R","R","NYY","LAA","X",1,"ground_ball",0,1,2018,"-1.6179","1.0413","-0.0546","3.0116","null","592743.00","660271.00",1,4,"Top","125.97","181.35",,,596142,,"180527_185148","9.0598","-132.3155","-1.6960","-20.6403","27.6275","-19.9847","3.3710","1.5350","8","64.6","-20.2130","90.4040","2126","5.9190",530191,547888,596142,595885,435522,609280,544369,458731,543305,519317,"54.5790","0.040","0.030","0.00",1,0,0,2,33,"2","Sinker",3,0,0,3,0,3,0,3,"Standard","Standard"
"SL","2018-05-27","84.0","-2.2925","5.3028","Masahiro Tanaka",435079,547888,"null","called_strike",,,,,"12","null","R","R","R","NYY","LAA","S","null","null",0,0,2018,"0.1745","0.8417","0.8712","2.5161","null","592743.00","660271.00",1,4,"Top","null","null",,,596142,,"180527_185121","6.8913","-122.1690","-1.6926","0.4446","22.4148","-23.8596","3.3710","1.5350","null","null","null","83.0920","2332","5.5600",530191,547888,596142,595885,435522,609280,544369,458731,543305,519317,"54.9380","null","null","null","null","null","null","null",33,"1","Slider",3,0,0,3,0,3,0,3,"Standard","Standard"
"FS","2018-05-27","87.4","-2.1719","5.3890","Masahiro Tanaka",472528,547888,"strikeout","swinging_strike",,,,,"14","Luis Valbuena strikes out swinging.  ","R","L","R","NYY","LAA","S",2,"null",2,2,2018,"-0.9048","0.2544","0.0071","1.3306","null","592743.00","660271.00",0,4,"Top","null","null",,,596142,,"180527_185037","6.9593","-127.1287","-4.1640","-10.8811","22.5526","-28.9432","3.3010","1.5040","null","null","null","86.7290","1509","5.5840",530191,547888,596142,595885,435522,609280,544369,458731,543305,519317,"54.9142","null","null","0.00",1,0,0,"null",32,"5","Split Finger",3,0,0,3,0,3,0,3,"Infield shift","Standard"
"FS","2018-05-27","87.3","-2.2026","5.3925","Masahiro Tanaka",472528,547888,"null","swinging_strike",,,,,"14","null","R","L","R","NYY","LAA","S","null","null",2,1,2018,"-0.8781","-0.0667","0.3580","1.3717","null","592743.00","660271.00",0,4,"Top","null","null",,,596142,,"180527_184959","7.8263","-126.9356","-3.4809","-10.6705","19.9451","-32.5338","3.3010","1.5040","null","null","null","87.1320","1634","5.7130",530191,547888,596142,595885,435522,609280,544369,458731,543305,519317,"54.7854","null","null","null","null","null","null","null",32,"4","Split Finger",3,0,0,3,0,3,0,3,"Infield shift","Standard"
"FS","2018-05-27","87.1","-2.2357","5.3822","Masahiro Tanaka",472528,547888,"null","ball",,,,,"13","null","R","L","R","NYY","LAA","B","null","null",1,1,2018,"-0.7929","0.1709","-1.2586","1.6613","null","592743.00","660271.00",0,4,"Top","null","null",,,596142,,"180527_184928","3.8543","-126.7487","-3.0991","-9.0581","24.4544","-30.0311","3.3010","1.5040","null","null","null","85.9780","1580","5.4400",530191,547888,596142,595885,435522,609280,544369,458731,543305,519317,"55.0584","null","null","null","null","null","null","null",32,"3","Split Finger",3,0,0,3,0,3,0,3,"Infield shift","Standard"
"FS","2018-05-27","86.4","-2.2066","5.3564","Masahiro Tanaka",472528,547888,"null","swinging_strike",,,,,"8","null","R","L","R","NYY","LAA","S","null","null",1,0,2018,"-1.0315","0.0988","-0.2086","1.5042","null","592743.00","660271.00",0,4,"Top","null","null",,,596142,,"180527_184901","6.6965","-125.7389","-3.2403","-11.8796","20.1804","-30.8219","3.3010","1.5040","null","null","null","85.9890","1509","5.5580",530191,547888,596142,595885,435522,609280,544369,458731,543305,519317,"54.9402","null","null","null","null","null","null","null",32,"2","Split Finger",3,0,0,3,0,3,0,3,"Infield shift","Standard"
"FS","2018-05-27","87.8","-2.1421","5.3474","Masahiro Tanaka",472528,547888,"null","ball",,,,,"8","null","R","L","R","NYY","LAA","B","null","null",0,0,2018,"-1.3473","0.5005","0.1597","1.4517","null","592743.00","660271.00",0,4,"Top","null","null",,,596142,,"180527_184831","8.1600","-127.5152","-4.3135","-15.9325","22.8182","-26.2452","3.3010","1.5040","null","null","null","87.0560","1690","5.6350",530191,547888,596142,595885,435522,609280,544369,458731,543305,519317,"54.8629","null","null","null","null","null","null","null",32,"1","Split Finger",3,0,0,3,0,3,0,3,"Infield shift","Standard"
"FS","2018-05-27","85.0","-2.5089","5.1701","Masahiro Tanaka",660271,547888,"walk","ball",,,,,"13","Shohei Ohtani walks.   Andrelton Simmons to 2nd.  ","R","L","R","NYY","LAA","B","null","null",3,1,2018,"-0.3588","0.5910","-1.1189","1.7716","null","null","592743.00",0,4,"Top","null","null",,,596142,,"180527_184730","3.8948","-123.4675","-2.6444","-4.4234","28.2922","-26.0448","3.5490","1.6270","null","null","null","83.2340","2331","5.5610",530191,547888,596142,595885,435522,609280,544369,458731,543305,519317,"54.9375","null","null","0.70",1,0,0,"null",31,"5","Split Finger",3,0,0,3,0,3,0,3,"Infield shift","Standard"
"FF","2018-05-27","92.9","-2.3448","5.2317","Masahiro Tanaka",660271,547888,"null","ball",,,,,"11","null","R","L","R","NYY","LAA","B","null","null",2,1,2018,"-0.8009","1.5404","-0.3345","4.1402","null","null","592743.00",0,4,"Top","null","null",,,596142,,"180527_184702","6.7706","-134.9250","-0.2154","-11.1320","33.1313","-14.1894","3.5490","1.6270","null","null","null","91.2460","2273","5.6870",530191,547888,596142,595885,435522,609280,544369,458731,543305,519317,"54.8108","null","null","null","null","null","null","null",31,"4","4-Seam Fastball",3,0,0,3,0,3,0,3,"Infield shift","Standard"
"FS","2018-05-27","87.7","-2.3403","5.3280","Masahiro Tanaka",660271,547888,"null","swinging_strike_blocked",,,,,"13","null","R","L","R","NYY","LAA","S","null","null",2,0,2018,"-1.7707","0.0523","-0.9283","0.4401","null","null","592743.00",0,4,"Top","null","null",,,596142,,"180527_184627","6.8385","-127.1404","-5.5384","-20.0548","30.9992","-30.5879","3.5490","1.6270","null","null","null","85.4780","1600","5.4970",530191,547888,596142,595885,435522,609280,544369,458731,543305,519317,"55.0013","null","null","null","null","null","null","null",31,"3","Split Finger",3,0,0,3,0,3,0,3,"Infield shift","Standard"
"SL","2018-05-27","82.6","-2.4785","5.2596","Masahiro Tanaka",660271,547888,"null","ball",,,,,"9","null","R","L","R","NYY","LAA","B","null","null",1,0,2018,"1.0874","0.4272","0.4339","1.7067","null","null","592743.00",0,4,"Top","null","null",,,596142,,"180527_184600","4.5035","-120.0133","-2.2810","9.1508","25.2967","-28.0126","3.5490","1.6270","null","null","null","80.8660","2455","5.3910",530191,547888,596142,595885,435522,609280,544369,458731,543305,519317,"55.1071","null","null","null","null","null","null","null",31,"2","Slider",3,0,0,3,0,3,0,3,"Infield shift","Standard"
"FF","2018-05-27","91.8","-2.2295","5.2505","Masahiro Tanaka",660271,547888,"null","ball",,,,,"13","null","R","L","R","NYY","LAA","B","null","null",0,0,2018,"-0.8682","1.7350","-0.3666","1.2796","null","null","592743.00",0,4,"Top","null","null",,,596142,,"180527_184536","6.4581","-133.1260","-7.6903","-11.5235","30.1336","-10.5861","3.5490","1.6270","null","null","null","90.3670","2310","5.7270",530191,547888,596142,595885,435522,609280,544369,458731,543305,519317,"54.7710","null","null","null","null","null","null","null",31,"1","4-Seam Fastball",3,0,0,3,0,3,0,3,"Infield shift","Standard"
"SL","2018-05-27","84.9","-2.2860","5.2308","Masahiro Tanaka",592743,547888,"single","hit_into_play_no_out",,,,,"4","Andrelton Simmons singles on a ground ball to center fielder Aaron Hicks.  ","R","R","R","NYY","LAA","X","null","ground_ball",3,2,2018,"0.1297","0.9327","-0.5174","2.6268","null","null","null",0,4,"Top","138.02","120.74",,,596142,,"180527_184451","3.8223","-123.4819","-1.5341","0.5080","25.0338","-22.9090","3.4670","1.5890","151","71.3","11.2230","83.4610","2428","5.4040",530191,547888,596142,595885,435522,609280,544369,458731,543305,519317,"55.0945","0.329","0.307","0.90",1,1,0,2,30,"8","Slider",3,0,0,3,0,3,0,3,"Infield shift","Standard"
"SL","2018-05-27","84.2","-2.2121","5.2870","Masahiro Tanaka",592743,547888,"null","ball",,,,,"14","null","R","R","R","NYY","LAA","B","null","null",2,2,2018,"0.4546","0.5456","1.2519","2.1946","null","null","null",0,4,"Top","null","null",,,596142,,"180527_184427","7.0449","-122.4089","-1.8445","3.1350","22.6954","-26.7488","3.4670","1.5890","null","null","null","82.9880","2536","5.3980",530191,547888,596142,595885,435522,609280,544369,458731,543305,519317,"55.1004","null","null","null","null","null","null","null",30,"7","Slider",3,0,0,3,0,3,0,3,"Infield shift","Standard"
"CU","2018-05-27","79.5","-2.0545","5.6197","Masahiro Tanaka",592743,547888,"null","ball",,,,,"14","null","R","R","R","NYY","LAA","B","null","null",1,2,2018,"0.8665","-0.9226","1.7492","-0.0061","null","null","null",0,4,"Top","null","null",,,596142,,"180527_184400","6.6222","-115.3785","-3.8012","6.1724","21.6750","-39.6367","3.4670","1.5890","null","null","null","77.6370","2493","5.1330",530191,547888,596142,595885,435522,609280,544369,458731,543305,519317,"55.3646","null","null","null","null","null","null","null",30,"6","Curveball",3,0,0,3,0,3,0,3,"Infield shift","Standard"
"SI","2018-05-27","90.8","-2.0609","5.4529","Masahiro Tanaka",592743,547888,"null","ball",,,,,"12","null","R","R","R","NYY","LAA","B","null","null",0,2,2018,"-1.1055","1.5046","0.1902","4.5356","null","null","null",0,4,"Top","null","null",,,596142,,"180527_184335","7.7942","-131.8230","0.5452","-14.2237","29.7937","-15.6104","3.4670","1.5890","null","null","null","89.1060","2238","5.5110",530191,547888,596142,595885,435522,609280,544369,458731,543305,519317,"54.9876","null","null","null","null","null","null","null",30,"5","Sinker",3,0,0,3,0,3,0,3,"Infield shift","Standard"
"FS","2018-05-27","85.6","-1.9602","5.5402","Masahiro Tanaka",592743,547888,"null","foul",,,,,"5","null","R","R","R","NYY","LAA","S","null","null",0,2,2018,"-1.3528","-0.0168","-0.0687","2.1769","null","null","null",0,4,"Top","null","null",,,596142,,"180527_184308","6.9701","-124.3830","-1.6668","-14.9514","21.8260","-32.2808","3.4670","1.5890","null","null","null","84.6030","1466","5.4380",530191,547888,596142,595885,435522,609280,544369,458731,543305,519317,"55.0599","null","null","null","null","null","null","null",30,"4","Split Finger",3,0,0,3,0,3,0,3,"Infield shift","Standard"
"FF","2018-05-27","90.1","-1.9159","5.5860","Masahiro Tanaka",592743,547888,"null","foul",,,,,"12","null","R","R","R","NYY","LAA","S","null","null",0,2,2018,"-1.0869","1.7935","0.2033","3.8019","null","null","null",0,4,"Top","null","null",,,596142,,"180527_184240","7.3608","-130.5790","-1.9523","-13.7669","33.7918","-12.4129","3.4670","1.5890","null","null","null","87.6170","2291","5.4780",530191,547888,596142,595885,435522,609280,544369,458731,543305,519317,"55.0199","null","null","null","null","null","null","null",30,"3","4-Seam Fastball",3,0,0,3,0,3,0,3,"Infield shift","Standard"
"SL","2018-05-27","83.5","-2.1988","5.3797","Masahiro Tanaka",592743,547888,"null","called_strike",,,,,"14","null","R","R","R","NYY","LAA","S","null","null",0,1,2018,"0.2710","0.5944","0.9489","1.6678","null","null","null",0,4,"Top","null","null",,,596142,,"180527_184217","6.6071","-121.3251","-3.1759","1.3091","23.5102","-26.1408","3.4670","1.5890","null","null","null","82.0560","2516","5.3770",530191,547888,596142,595885,435522,609280,544369,458731,543305,519317,"55.1206","null","null","null","null","null","null","null",30,"2","Slider",3,0,0,3,0,3,0,3,"Infield shift","Standard"
"FS","2018-05-27","87.3","-2.2734","5.4677","Masahiro Tanaka",592743,547888,"null","called_strike",,,,,"4","null","R","R","R","NYY","LAA","S","null","null",0,0,2018,"-0.1136","1.1118","-0.5993","2.7063","null","null","null",0,4,"Top","null","null",,,596142,,"180527_184158","4.1904","-126.9916","-2.6751","-2.0449","25.7812","-20.1997","3.4670","1.5890","null","null","null","86.0710","2370","5.4990",530191,547888,596142,595885,435522,609280,544369,458731,543305,519317,"54.9992","null","null","null","null","null","null","null",30,"1","Split Finger",3,0,0,3,0,3,0,3,"Infield shift","Standard"
"FF","2018-05-27","89.7","-2.2540","5.2298","Masahiro Tanaka",545361,547888,"field_out","hit_into_play",,,,,"5","Mike Trout flies out to center fielder Aaron Hicks.  ","R","R","R","NYY","LAA","X",8,"fly_ball",0,0,2018,"-0.4620","1.3067","0.1504","2.2528","null","null","446359.00",2,3,"Top","109.82","62.31",,,596142,,"180527_181534","6.8371","-130.4261","-4.0331","-6.6231","27.6183","-16.9261","3.4670","1.5890","383","109.3","40.2570","88.8800","2328","5.8310",530191,547888,596142,595885,435522,609280,544369,458731,543305,519317,"54.6696","0.634","1.290","0.00",1,0,0,6,21,"1","4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shift","Standard"
"FF","2018-05-27","90.7","-2.2591","5.1925","Masahiro Tanaka",446359,547888,"walk","ball",,,,,"14","Zack Cozart walks.  ","R","R","R","NYY","LAA","B","null","null",3,2,2018,"-0.6215","1.2285","1.0743","1.5292","null","null","null",2,3,"Top","null","null",,,596142,,"180527_181458","9.5844","-131.6288","-5.7965","-9.1080","26.3931","-17.0218","3.4670","1.5890","null","null","null","90.3280","2416","6.0850",530191,547888,596142,595885,435522,609280,544369,458731,543305,519317,"54.4127","null","null","0.70",1,0,0,"null",20,"6","4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shift","Standard"
"FF","2018-05-27","91.0","-2.2716","5.2436","Masahiro Tanaka",446359,547888,"null","foul",,,,,"3","null","R","R","R","NYY","LAA","S","null","null",3,1,2018,"-0.4460","1.2472","0.3292","2.9885","null","null","null",2,3,"Top","null","null",,,596142,,"180527_181425","7.3834","-132.3192","-2.3901","-6.6075","25.7419","-17.4692","3.3710","1.5350","119","79.5","80.9517","90.4440","2425","5.7930",530191,547888,596142,595885,435522,609280,544369,458731,543305,519317,"54.7049","null","null","null","null","null","null","null",20,"5","4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shift","Strategic"
"FF","2018-05-27","91.3","-2.2018","5.3484","Masahiro Tanaka",446359,547888,"null","called_strike",,,,,"9","null","R","R","R","NYY","LAA","S","null","null",3,0,2018,"-0.9637","1.5556","0.6108","1.7514","null","null","null",2,3,"Top","null","null",,,596142,,"180527_181405","8.9861","-132.3027","-6.2537","-13.1352","31.3752","-13.1988","3.3710","1.5350","null","null","null","89.6850","2242","5.7810",530191,547888,596142,595885,435522,609280,544369,458731,543305,519317,"54.7171","null","null","null","null","null","null","null",20,"4","4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shift","Strategic"
"SL","2018-05-27","89.2","-2.2809","5.2277","Masahiro Tanaka",446359,547888,"null","ball",,,,,"14","null","R","R","R","NYY","LAA","B","null","null",2,0,2018,"-0.2848","1.4749","1.4579","1.9647","null","null","null",2,3,"Top","null","null",,,596142,,"180527_181345","9.6962","-129.4346","-4.9978","-5.1257","26.1611","-14.9939","3.3710","1.5350","null","null","null","88.5550","2364","5.9710",530191,547888,596142,595885,435522,609280,544369,458731,543305,519317,"54.5269","null","null","null","null","null","null","null",20,"3","Slider",0,0,0,0,0,0,0,0,"Infield shift","Standard"
"FS","2018-05-27","84.8","-2.0177","5.4514","Masahiro Tanaka",446359,547888,"null","ball",,,,,"14","null","R","R","R","NYY","LAA","B","null","null",1,0,2018,"-1.1679","0.3798","1.1626","0.8247","null","null","null",2,3,"Top","null","null",,,596142,,"180527_181330","9.5386","-122.8313","-5.0560","-13.4550","25.2615","-27.6589","3.3710","1.5350","null","null","null","83.2700","1438","5.6170",530191,547888,596142,595885,435522,609280,544369,458731,543305,519317,"54.8810","null","null","null","null","null","null","null",20,"2","Split Finger",0,0,0,0,0,0,0,0,"Infield shift","Standard"
"FS","2018-05-27","88.6","-2.2195","5.2972","Masahiro Tanaka",446359,547888,"null","ball",,,,,"1","null","R","R","R","NYY","LAA","B","null","null",0,0,2018,"-0.4972","1.2008","-0.6085","3.1798","null","null","null",2,3,"Top","null","null",,,596142,,"180527_181309","4.8954","-128.8800","-1.5739","-6.4069","25.2575","-18.9401","3.3710","1.5350","null","null","null","87.9070","2223","5.7450",530191,547888,596142,595885,435522,609280,544369,458731,543305,519317,"54.7530","null","null","null","null","null","null","null",20,"1","Split Finger",0,0,0,0,0,0,0,0,"Infield shift","Strategic"
"SL","2018-05-27","83.2","-2.3100","5.3385","Masahiro Tanaka",455759,547888,"field_out","hit_into_play",,,,,"5","Chris Young pops out to third baseman Miguel Andujar in foul territory.  ","R","R","R","NYY","LAA","X",5,"popup",2,1,2018,"0.2407","0.2595","0.1743","2.3132","null","null","null",1,3,"Top","83.40","180.16",,,596142,,"180527_181232","5.1425","-120.9490","-0.9501","1.2717","23.6635","-29.8015","3.4670","1.5890","null","80.0","69.0000","81.6530","2442","5.3040",530191,547888,596142,595885,435522,609280,544369,458731,543305,519317,"55.1946","0.000","0.000","0.00",1,0,0,3,19,"4","Slider",0,0,0,0,0,0,0,0,"Infield shift","Strategic"
"FF","2018-05-27","89.9","-2.2418","5.2649","Masahiro Tanaka",455759,547888,"null","ball",,,,,"14","null","R","R","R","NYY","LAA","B","null","null",1,1,2018,"-0.3043","1.5911","1.2969","2.3947","null","null","null",1,3,"Top","null","null",,,596142,,"180527_181215","9.3080","-130.3956","-4.3456","-5.4650","28.8384","-13.6510","3.4670","1.5890","null","null","null","88.8300","2387","5.9200",530191,547888,596142,595885,435522,609280,544369,458731,543305,519317,"54.5777","null","null","null","null","null","null","null",19,"3","4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shift","Strategic"
"SL","2018-05-27","82.8","-2.2643","5.3909","Masahiro Tanaka",455759,547888,"null","ball",,,,,"14","null","R","R","R","NYY","LAA","B","null","null",0,1,2018,"0.1771","0.2446","1.2151","1.4715","null","null","null",1,3,"Top","null","null",,,596142,,"180527_181155","7.4455","-120.1771","-2.8148","0.1633","23.9934","-29.6118","3.4670","1.5890","null","null","null","80.9910","2494","5.2670",530191,547888,596142,595885,435522,609280,544369,458731,543305,519317,"55.2310","null","null","null","null","null","null","null",19,"2","Slider",0,0,0,0,0,0,0,0,"Infield shift","Strategic"
"SL","2018-05-27","89.3","-2.2017","5.3240","Masahiro Tanaka",455759,547888,"null","called_strike",,,,,"9","null","R","R","R","NYY","LAA","S","null","null",0,0,2018,"-0.1921","1.3215","0.4892","2.0925","null","null","null",1,3,"Top","null","null",,,596142,,"180527_181138","6.9448","-129.7943","-4.6190","-3.5437","26.3396","-16.7935","3.4670","1.5890","null","null","null","88.5040","2364","5.7880",530191,547888,596142,595885,435522,609280,544369,458731,543305,519317,"54.7105","null","null","null","null","null","null","null",19,"1","Slider",0,0,0,0,0,0,0,0,"Infield shift","Strategic"
"FS","2018-05-27","84.9","-2.0295","5.4697","Masahiro Tanaka",594777,547888,"field_out","hit_into_play",,,,,"1","Kole Calhoun grounds out, second baseman Neil Walker to first baseman Greg Bird.  ","R","L","R","NYY","LAA","X",4,"ground_ball",3,1,2018,"-1.6285","0.9023","-0.5306","2.7619","null","null","null",0,3,"Top","152.99","147.14",,,596142,,"180527_181103","6.6166","-123.3300","-1.7403","-17.5991","24.4599","-23.0483","3.3010","1.5040","7","66.3","-22.4790","83.9700","1567","5.7660",530191,547888,596142,595885,435522,609280,544369,458731,543305,519317,"54.7318","0.047","0.039","0.00",1,0,0,2,18,"5","Split Finger",0,0,0,0,0,0,0,0,"Infield shift","Standard"
"FF","2018-05-27","92.7","-2.1107","5.3676","Masahiro Tanaka",594777,547888,"null","called_strike",,,,,"4","null","R","L","R","NYY","LAA","S","null","null",3,0,2018,"-0.8838","1.4446","-0.4969","2.3564","null","null","null",0,3,"Top","null","null",,,596142,,"180527_181037","5.9204","-134.7086","-4.9056","-11.7715","28.6112","-14.1927","3.3010","1.5040","null","null","null","91.5790","2198","5.6380",530191,547888,596142,595885,435522,609280,544369,458731,543305,519317,"54.8604","null","null","null","null","null","null","null",18,"4","4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shift","Standard"
"SL","2018-05-27","83.5","-2.3519","5.3043","Masahiro Tanaka",594777,547888,"null","ball",,,,,"11","null","R","L","R","NYY","LAA","B","null","null",2,0,2018,"0.1845","0.9190","-1.0185","3.6106","null","null","null",0,3,"Top","null","null",,,596142,,"180527_181018","2.6663","-121.3435","0.8311","1.1873","25.5449","-23.9285","3.3010","1.5040","null","null","null","81.6830","2429","5.3060",530191,547888,596142,595885,435522,609280,544369,458731,543305,519317,"55.1924","null","null","null","null","null","null","null",18,"3","Slider",0,0,0,0,0,0,0,0,"Infield shift","Standard"
"FF","2018-05-27","92.0","-2.2311","5.3496","Masahiro Tanaka",594777,547888,"null","ball",,,,,"11","null","R","L","R","NYY","LAA","B","null","null",1,0,2018,"-0.8647","1.6472","-1.3289","2.5452","null","null","null",0,3,"Top","null","null",,,596142,,"180527_180958","4.0429","-133.6356","-4.5670","-10.9603","33.1650","-12.3705","3.3010","1.5040","null","null","null","90.0260","2236","5.5230",530191,547888,596142,595885,435522,609280,544369,458731,543305,519317,"54.9752","null","null","null","null","null","null","null",18,"2","4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shift","Standard"
"FS","2018-05-27","83.8","-2.2046","5.6307","Masahiro Tanaka",594777,547888,"null","ball",,,,,"14","null","R","L","R","NYY","LAA","B","null","null",0,0,2018,"-0.5373","-0.1283","0.8824","1.1706","null","null","null",0,3,"Top","null","null",,,596142,,"180527_180938","8.0093","-121.5084","-3.4660","-6.8840","26.7674","-32.9239","3.4670","1.5890","null","null","null","81.9020","1456","5.4920",530191,547888,596142,595885,435522,609280,544369,458731,543305,519317,"55.0066","null","null","null","null","null","null","null",18,"1","Split Finger",0,0,0,0,0,0,0,0,"Infield shift","Standard"
"FS","2018-05-27","88.1","-2.2624","5.2949","Masahiro Tanaka",455117,547888,"field_out","hit_into_play",,,,,"14","Martin Maldonado grounds out, third baseman Miguel Andujar to first baseman Greg Bird.  ","R","R","R","NYY","LAA","X",5,"ground_ball",2,2,2018,"-0.5165","0.5345","1.0943","1.4146","null","null","null",2,2,"Top","105.75","171.52",,,596142,,"180527_175117","9.0507","-127.9727","-4.4183","-7.1435","21.9379","-25.8409","3.3710","1.5350","2","65.2","-33.0610","87.4120","2492","5.5760",530191,547888,596142,595885,435522,609280,544369,458731,543305,519317,"54.9219","0.068","0.060","0.00",1,0,0,2,12,"6","Split Finger",0,0,0,0,0,0,0,0,"Standard","Standard"
"FS","2018-05-27","87.5","-1.8105","5.4763","Masahiro Tanaka",455117,547888,"null","ball",,,,,"14","null","R","R","R","NYY","LAA","B","null","null",1,2,2018,"-1.2838","0.3791","0.4637","0.2856","null","null","null",2,2,"Top","null","null",,,596142,,"180527_175026","7.9529","-126.9035","-7.0160","-15.1829","25.5948","-26.9930","3.3710","1.5350","null","null","null","86.3540","1607","5.7080",530191,547888,596142,595885,435522,609280,544369,458731,543305,519317,"54.7900","null","null","null","null","null","null","null",12,"5","Split Finger",0,0,0,0,0,0,0,0,"Standard","Standard"
"CU","2018-05-27","79.1","-2.0838","5.4044","Masahiro Tanaka",455117,547888,"null","ball",,,,,"14","null","R","R","R","NYY","LAA","B","null","null",0,2,2018,"0.2992","-0.6695","1.5175","0.3580","null","null","null",2,2,"Top","null","null",,,596142,,"180527_175000","7.1877","-114.8626","-2.8879","1.1342","22.7577","-37.6020","3.3710","1.5350","null","null","null","77.5970","2517","5.4930",530191,547888,596142,595885,435522,609280,544369,458731,543305,519317,"55.0049","null","null","null","null","null","null","null",12,"4","Curveball",0,0,0,0,0,0,0,0,"Standard","Standard"
"FF","2018-05-27","91.0","-1.8947","5.5223","Masahiro Tanaka",455117,547888,"null","foul",,,,,"12","null","R","R","R","NYY","LAA","S","null","null",0,2,2018,"-0.9884","1.7701","0.2587","3.8570","null","null","null",2,2,"Top","null","null",,,596142,,"180527_174914","7.3347","-132.1167","-1.8649","-12.8663","30.1991","-11.9836","3.3710","1.5350","122","72.4","77.2807","89.2950","2297","5.5270",530191,547888,596142,595885,435522,609280,544369,458731,543305,519317,"54.9715","null","null","null","null","null","null","null",12,"3","4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard"
"SI","2018-05-27","88.5","-2.1962","5.3647","Masahiro Tanaka",455117,547888,"null","called_strike",,,,,"6","null","R","R","R","NYY","LAA","S","null","null",0,1,2018,"-0.8211","1.2545","0.5776","2.6537","null","null","null",2,2,"Top","null","null",,,596142,,"180527_174842","8.3805","-128.6860","-3.1734","-10.5494","22.3857","-17.9307","3.3710","1.5350","null","null","null","88.4120","2415","5.9150",530191,547888,596142,595885,435522,609280,544369,458731,543305,519317,"54.5829","null","null","null","null","null","null","null",12,"2","Sinker",0,0,0,0,0,0,0,0,"Infield shift","Standard"
"SI","2018-05-27","89.3","-2.1559","5.3544","Masahiro Tanaka",455117,547888,"null","called_strike",,,,,"3","null","R","R","R","NYY","LAA","S","null","null",0,0,2018,"-0.9611","1.2988","0.5118","2.9315","null","null","null",2,2,"Top","null","null",,,596142,,"180527_174826","8.4479","-129.7411","-2.6260","-12.3237","24.8102","-17.4242","3.3710","1.5350","null","null","null","88.6560","2410","5.7820",530191,547888,596142,595885,435522,609280,544369,458731,543305,519317,"54.7161","null","null","null","null","null","null","null",12,"1","Sinker",0,0,0,0,0,0,0,0,"Infield shift","Standard"
